movieid	imdbid	director_women	director_nowhite	director_region	movie_region	movie_region_bra
282299	tt0133001	0	0	1	0	0
282301	tt1709101	0	0	1	1	0
282303	tt0455953	0	0	1	0	0
282307	tt10241746	0	0	1	1	0
282309	tt0099010	0	0	0	0	0
282311	tt0091444	0	0	1	0	0
282313	tt7737704	0	0	1	1	0
282315	tt0073899	0	0	1	0	0
282317	tt0063580	0	0	1	0	0
282319	tt0054123	0	0	0	0	0
282321	tt0480705	0	0	1	0	0
282323	tt3252208	0	0	1	0	0
282325	tt2723138	0	0	0	0	0
282327	tt2235723	0	0	0	0	0
282329		0	0	1	0	0
282331	tt2114410	0	0	1	0	0
282333	tt2056778	0	0	0	0	0
282335	tt1876267	0	0	1	0	0
282337	tt1865454	0	0	1	0	0
282339	tt1826747	0	0	1	0	0
282341	tt1677676	0	0	1	1	0
282343	tt1666742	0	0	1	0	0
282345	tt1430094	1	0	1	0	0
282347	tt14170178	0	0	1	1	0
282349	tt1389374	1	0	1	1	0
282351	tt13834788	1	0	1	1	0
282353	tt0117667	0	0	0	0	0
282355	tt3508850	0	0	0	0	0
282357	tt5947364	0	0	0	0	0
282359	tt15118036	0	0	1	0	0
282361	tt15474896	0	1	0	0	0
282363	tt21342838	1	0	0	0	0
282367	tt15144270	0	0	1	0	0
282375	tt11513696	0	0	1	0	0
282379	tt13456340	0	0	1	0	0
282381	tt14458442	0	0	0	0	0
282383	tt14430834	1	0	1	0	0
282387	tt16027944	0	0	1	1	1
282391	tt11698800	0	0	0	0	0
282397	tt0145816	0	0	0	0	0
282399	tt13786042	0	0	1	0	0
282401	tt19719836	0	0	1	1	0
282407	tt21413834	1	0	1	0	0
282409	tt16464084	1	0	1	0	0
282413	tt12850216	0	0	1	0	0
282421	tt19797072	0	0	1	0	0
282423	tt13033424	0	0	1	0	0
282427	tt10332620	0	0	1	1	0
282429	tt12980080	0	1	0	0	0
282431	tt16358560	0	0	1	0	0
282433	tt15209506	0	0	0	0	0
282435	tt19759096	1	0	1	0	0
282437	tt19760262	0	0	1	0	0
282439	tt21688772	1	0	1	0	0
282441	tt0178268	0	0	1	1	0
282443	tt12380422	0	0	1	1	0
282445	tt3898504	0	1	1	1	0
282447	tt4331400	0	1	1	1	0
282449	tt5463052	0	1	1	1	0
282451	tt14187472	0	0	0	0	0
282453	tt19298844	0	0	1	0	0
282455	tt16377980	1	0	1	0	0
282457	tt10366204	1	0	1	0	0
282459	tt11261004	0	0	1	1	0
282461	tt1360061	1	0	0	0	0
282463	tt4991906	1	0	1	0	0
282465	tt7574106	1	0	1	1	1
282467	tt8946942	0	0	1	0	0
282469	tt9014996	0	0	1	1	0
282471	tt9638206	0	1	1	1	0
282477	tt18077672	0	0	0	0	0
282481	tt22247450	0	0	0	0	0
282483	tt9892854	1	0	1	0	0
282487	tt17663362	0	0	1	0	0
282489	tt0133334	0	0	1	1	0
282491	tt19899714	0	0	1	1	0
282493	tt9737876	0	0	1	0	0
282495	tt23325932	0	0	0	0	0
282497	tt0012382	0	0	0	0	0
282499	tt8593824	0	0	0	0	0
282501	tt23852952	1	0	0	0	0
282505	tt6932766	0	0	1	0	0
282507	tt5780094	0	0	1	0	0
282509	tt1506945	0	0	1	0	0
282511	tt0418499	0	0	0	0	0
282513	tt0486199	0	0	0	0	0
282515	tt0244955	0	0	1	0	0
282517	tt0346647	0	0	1	0	0
282521	tt0795381	0	0	1	0	0
282523	tt10526632	1	0	1	0	0
282525	tt0125099	0	0	1	1	0
282527	tt11296142	0	0	1	0	0
282529	tt20879602	0	0	1	0	0
282531	tt19724270	0	0	1	0	0
282535	tt22333954	1	0	1	0	0
282537	tt16043214	0	0	1	0	0
282541	tt16452664	0	0	0	0	0
282543	tt0108509	0	0	1	1	0
282553	tt19796976	0	0	0	0	0
282555	tt23629716	0	0	0	0	0
282557	tt10148150	0	0	0	0	0
282559	tt4078934	0	0	1	0	0
282561	tt7985704	0	0	0	1	0
282563	tt0366255	0	0	0	0	0
282565	tt8714366	0	0	1	0	0
282567	tt1202520	0	0	1	0	0
282569	tt14491300	0	0	1	0	0
282571	tt13557918	0	0	1	0	0
282575	tt22027654	0	0	1	1	0
282577	tt23623660	0	0	0	0	0
282579	tt19758560	0	0	1	0	0
282581	tt6608386	0	0	0	0	0
282583	tt13051724	0	0	0	0	0
282585	tt15979222	1	0	1	0	0
282587	tt1387278	1	1	1	1	0
282589	tt3157640	0	0	1	0	0
282591	tt14071694	1	0	1	0	0
282593	tt4259364	0	0	1	1	0
282595	tt11107326	0	0	1	0	0
282597	tt0800157	0	0	1	0	0
282599	tt1393744	1	0	1	0	0
282603	tt22086290	0	0	1	0	0
282605	tt0060215	0	0	1	0	0
282607	tt23628070	0	0	1	0	0
282609	tt23063986	0	0	0	0	0
282611	tt23720486	0	0	1	0	0
282613	tt1517180	1	0	1	1	0
282619	tt0208515	0	0	0	0	0
282621	tt7819110	1	0	1	0	0
282623	tt0036664	0	0	1	0	0
282627	tt7231560	0	0	1	0	0
282629	tt0197842	0	0	1	1	0
282631	tt0105423	0	0	1	0	0
282633	tt0126138	0	0	0	0	0
282635	tt0154049	0	0	0	0	0
282639	tt23157244	0	0	1	0	0
282641	tt15163652	0	1	1	1	0
282643	tt11998558	0	0	1	1	0
282645	tt24224996	0	0	1	0	0
282647	tt0104602	0	0	0	0	0
282649	tt15679400	0	1	1	1	0
282651	tt14502658	0	0	1	1	0
282653	tt0030242	0	0	0	0	0
282655	tt2043891	0	0	1	0	0
282657	tt1494815	0	0	1	0	0
282659	tt1223140	0	1	1	1	1
282661	tt2526514	0	0	1	1	0
282663	tt13887082	1	0	0	0	0
282665	tt15131130	0	0	1	0	0
282667	tt21440560	0	0	0	0	0
282669	tt0473269	0	0	1	0	0
282671	tt5884796	0	0	1	0	0
282673	tt13259956	0	0	1	0	0
282675	tt15387190	0	0	1	1	0
282679	tt0457452	0	1	1	0	0
282683	tt0995809	0	0	1	0	0
282685	tt0410757	0	0	1	0	0
282687	tt0424496	1	0	1	0	0
282689	tt0303321	0	0	0	0	0
282691	tt0349880	0	0	0	0	0
282695	tt16127696	1	0	0	0	0
282697	tt16020820	0	0	1	0	0
282699	tt4291586	1	0	1	1	0
282701	tt0251293	0	0	1	0	0
282707	tt2361150	0	0	1	0	0
282709	tt10804210	0	0	1	0	0
282711	tt8005118	0	0	1	0	0
282713	tt9663168	0	0	0	0	0
282715	tt14397058	0	0	1	0	0
282717	tt0139986	0	0	1	0	0
282719	tt15334430	0	0	0	0	0
282721	tt8907974	0	0	1	1	0
282723	tt1806837	0	0	1	0	0
282725	tt24640480	0	0	1	0	0
282727	tt13103732	0	0	1	0	0
282729	tt7933442	1	0	1	0	0
282731	tt15202384	0	0	0	0	0
282733	tt17037910	0	0	1	0	0
282737	tt9155512	0	0	1	0	0
282741	tt21257212	1	0	1	0	0
282743	tt0092239	0	0	0	0	0
282745	tt14212090	0	0	0	0	0
282747	tt8839898	0	0	1	0	0
282749	tt0084708	0	0	1	0	0
282751	tt0089411	0	0	1	0	0
282753	tt12573454	0	0	0	0	0
282755	tt5859970	0	0	1	0	0
282757	tt24224066	0	0	1	1	0
282759	tt15281704	0	0	1	1	0
282761	tt1609123	0	0	1	1	1
282763	tt23646836	0	0	1	0	0
282767	tt21221096	1	0	1	1	0
282769	tt0188824	0	0	1	1	0
282771	tt0144606	0	0	1	1	0
282773	tt15419420	0	0	1	0	0
282775	tt0286639	0	0	0	0	0
282777	tt4511500	0	0	1	1	0
282779	tt16420918	0	0	1	0	0
282781	tt21602692	1	0	1	0	0
282783	tt0174476	0	0	1	0	0
282785	tt1333983	0	0	1	0	0
282791	tt0089914	0	0	1	0	0
282793	tt1001495	0	0	1	0	0
282795	tt15281402	0	0	1	1	0
282797	tt0246345	0	0	1	0	0
282799	tt24509990	1	0	1	0	0
282801	tt3638232	0	0	1	0	0
282803	tt9750028	0	0	1	0	0
282805	tt10171848	0	0	1	0	0
282807	tt0147816	1	0	0	1	0
282809	tt0853007	0	0	1	0	0
282815	tt3556386	1	0	0	0	0
282817	tt1922675	0	0	1	0	0
282821	tt0108085	0	0	0	0	0
282823	tt5757172	0	0	1	0	0
282825	tt6545220	0	0	0	0	0
282827	tt0305727	0	0	0	0	0
282831	tt16357768	0	0	0	0	0
282833	tt19246408	0	0	1	1	0
282835	tt12261776	0	0	0	1	0
282837	tt23648490	1	0	1	0	0
282839	tt0164697	0	0	1	1	0
282841	tt1956707	0	0	1	0	0
282843	tt10855768	0	0	1	0	0
282845	tt12992082	0	0	1	0	0
282849	tt11999602	1	0	1	0	0
282851	tt0269536	0	0	1	0	0
282853	tt3502760	0	0	1	0	0
282855	tt6584864	0	0	1	0	0
282857	tt0180770	0	0	1	1	0
282859	tt15655826	0	0	1	0	0
282861	tt12830948	0	1	0	0	0
282863	tt22184976	0	0	0	0	0
282865	tt23382644	0	0	1	0	0
282867	tt21334846	0	0	0	0	0
282869	tt19226340	0	0	0	0	0
282871	tt0201414	0	0	1	1	0
282873	tt14308636	0	0	0	0	0
282875	tt22394702	0	0	1	0	0
282877	tt8399658	1	0	0	0	0
282879	tt14873054	0	0	1	1	0
282881	tt0323402	0	0	1	0	0
282885	tt0064322	0	0	1	1	0
282889	tt14191644	0	0	0	0	0
282891	tt3835606	0	0	1	0	0
282893	tt2798148	1	0	1	0	0
282895	tt18671246	0	0	0	0	0
282897	tt17065974	0	0	1	0	0
282899	tt13063384	0	0	1	0	0
282901	tt15467380	0	1	1	1	0
282903	tt0098580	0	0	1	0	0
282905	tt22352848	0	1	1	1	0
282907	tt0051634	0	0	1	1	0
282909	tt15546822	0	1	1	1	0
282911	tt0180668	0	0	0	0	0
282913	tt0089085	0	0	1	0	0
282915	tt0380344	0	0	0	0	0
282917	tt12509164	1	0	1	0	0
282919	tt22478094	1	0	0	0	0
282921	tt26260504	1	0	1	0	0
282923	tt10580188	0	0	1	0	0
282925	tt0258638	0	0	0	0	0
282935	tt5066818	0	0	0	0	0
282937	tt16982622	0	0	1	0	0
282939	tt19844632	0	1	1	1	0
282941	tt17512706	1	1	1	1	0
282943	tt0128584	0	0	0	0	0
282947	tt1410294	0	0	0	0	0
282949	tt0065145	0	0	0	0	0
282951	tt17609274	0	0	1	0	0
282957	tt21100124	0	0	1	0	0
282959	tt22525032	1	0	1	0	0
282961	tt3969966	0	0	1	0	0
282963	tt0197708	0	0	1	1	0
282965	tt0180484	0	0	1	0	0
282967	tt11018264	1	0	1	1	0
282973	tt21230074	0	0	1	0	0
282975	tt0079171	0	0	0	0	0
282977	tt0315417	0	0	1	0	0
282979	tt15943258	0	0	1	1	0
282981	tt0017938	0	0	0	0	0
282983	tt14826022	0	0	0	0	0
282985	tt13539646	0	1	1	1	0
282987	tt1688228	0	0	0	0	0
282989	tt11284282	0	0	1	0	0
282991	tt9036926	1	0	1	1	0
282993	tt0054899	0	0	0	0	0
282997	tt12844910	0	0	1	1	0
282999	tt9686790	0	0	0	0	0
283003	tt5092172	0	0	1	0	0
283005	tt13430858	0	1	1	1	0
283015	tt8735412	0	0	1	0	0
283017	tt21651430	1	0	1	0	0
283019	tt0140073	0	0	0	0	0
283021	tt9130248	0	0	1	1	0
283023	tt16403648	0	0	1	0	0
283027	tt3454556	1	0	1	1	0
283029	tt0072834	0	0	0	0	0
283031	tt16174868	0	0	0	0	0
283033	tt3975918	1	0	0	0	0
283037	tt14581084	0	0	1	0	0
283039	tt6875952	0	0	1	1	0
283045	tt15403362	1	0	1	0	0
283049	tt15732372	0	0	1	0	0
283051	tt21909950	1	0	1	1	0
283053	tt12595378	0	0	1	0	0
283057	tt17014214	1	0	0	0	0
283063	tt13729232	0	0	0	0	0
283065	tt14915600	1	0	1	0	0
283067	tt11946138	0	0	0	0	0
283069	tt15329224	1	0	0	0	0
283071	tt10779254	1	0	1	0	0
283081	tt0435507	0	0	0	0	0
283097	tt15486810	0	0	1	0	0
283107	tt1305818	0	0	1	0	0
283109	tt2174151	0	0	1	0	0
283113	tt21019050	0	0	1	0	0
283115	tt22497768	0	0	1	1	0
283117	tt0020193	0	0	1	0	0
283119	tt20674118	0	0	0	0	0
283121	tt0451246	0	0	0	0	0
283123	tt20784210	0	0	1	0	0
283125	tt21111120	1	1	1	1	0
283127	tt16377920	0	0	1	0	0
283129	tt0118004	0	0	0	0	0
283131	tt17049070	0	0	1	0	0
283133	tt18079362	0	0	1	0	0
283135	tt14305564	0	0	0	0	0
283137	tt21232992	0	0	1	0	0
283139	tt14846026	0	0	0	0	0
283141	tt7343526	0	0	1	0	0
283143	tt0116681	1	0	1	0	0
283145	tt1564571	0	0	1	0	0
283149	tt15242330	0	0	1	1	0
283153	tt15210644	0	0	1	0	0
283155	tt9248972	0	0	1	1	0
283159	tt13282016	0	0	1	0	0
283161	tt20784118	0	0	0	0	0
283163	tt8032034	0	0	1	0	0
283165	tt0174222	0	0	0	0	0
283167	tt13259610	0	0	1	0	0
283169	tt0173932	0	0	0	0	0
283173	tt13200006	1	0	1	1	0
283175	tt0174769	0	0	0	1	0
283177	tt14209916	1	0	0	1	0
283179	tt0045259	0	0	0	0	0
283181	tt16445764	0	0	1	0	0
283183	tt0038878	0	0	0	0	0
283185	tt12192960	0	0	0	0	0
283187	tt7297020	0	0	0	0	0
283191	tt13280054	0	0	0	0	0
283195	tt15540696	1	0	1	0	0
283197	tt0831297	0	0	1	0	0
283199	tt5951262	0	0	1	0	0
283201	tt16379454	1	0	1	0	0
283205	tt20124708	1	0	1	0	0
283207	tt16550628	0	0	0	0	0
283209	tt25869142	0	0	0	0	0
283211	tt13892558	1	0	1	0	0
283215	tt0174220	0	0	0	0	0
283217	tt1404692	1	0	1	1	0
283219	tt0283987	0	0	0	0	0
283221	tt0080161	0	0	0	0	0
283223	tt10151854	0	0	0	1	0
283225	tt0098999	0	0	1	1	0
283227	tt10833378	0	0	1	0	0
283229	tt17041522	0	0	1	0	0
283231	tt24807190	0	0	1	1	0
283233	tt4177268	1	0	1	0	0
283235	tt24146896	0	0	1	0	0
283237	tt0175890	0	0	1	1	0
283241	tt14967472	0	0	1	1	0
283243	tt15226194	1	0	1	0	0
283245	tt15099928	0	0	1	0	0
283247	tt13051810	0	0	0	0	0
283251	tt0000172	0	0	1	0	0
283253	tt9378692	0	0	1	0	0
283255	tt21448540	1	0	1	0	0
283257	tt13259952	1	0	1	0	0
283259	tt22769820	0	0	1	0	0
283261	tt14807000	1	0	1	0	0
283263	tt5016442	0	0	1	1	0
283265	tt7790898	0	0	1	1	0
283271	tt15829724	0	0	1	0	0
283273	tt0138121	0	0	1	0	0
283275	tt22039496	0	0	0	0	0
283279	tt21627730	1	0	1	0	0
283281	tt13086492	1	0	0	0	0
283285	tt21093696	0	0	1	0	0
283287	tt13522066	0	0	1	1	0
283289	tt0496385	0	0	0	0	0
283291	tt6086602	0	0	1	0	0
283293	tt0117079	0	0	1	0	0
283295	tt0032099	0	0	1	1	0
283301	tt0123123	0	0	0	0	0
283303	tt10199974	0	1	1	1	0
283305	tt5086104	0	0	1	1	0
283307	tt15554526	0	0	1	1	0
283309	tt20251716	0	0	1	1	0
283311	tt11138912	0	0	1	1	0
283313	tt13328854	1	0	1	0	0
283315	tt2353868	1	0	1	1	0
283317	tt1496904	0	0	0	0	0
283321	tt1864275	0	0	1	0	0
283327	tt9616766	0	0	1	0	0
283329	tt0972359	0	1	1	0	0
283331	tt12726428	0	0	0	0	0
283333	tt15789492	0	0	0	0	0
283335	tt2428090	0	0	1	0	0
283337	tt13149356	0	0	0	0	0
283339	tt12117860	0	0	0	0	0
283341	tt17080096	1	0	1	1	0
283345	tt10594738	0	0	1	0	0
283347	tt1324021	0	0	1	0	0
283349	tt16411110	1	0	1	1	0
283351	tt0297076	0	0	1	0	0
283353	tt0067587	0	0	0	0	0
283355	tt0123322	0	0	0	0	0
283357	tt0359810	0	0	1	0	0
283359	tt1342380	0	0	0	0	0
283361	tt1784383	0	0	0	0	0
283363	tt0000308	0	0	1	0	0
283365	tt11282046	0	0	1	0	0
283367	tt14269046	0	0	0	0	0
283369	tt0281723	0	0	1	1	1
283373	tt0099883	0	1	1	1	0
283375	tt12720014	0	0	1	0	0
283377	tt15489366	1	0	1	1	0
283381	tt0258104	0	0	0	0	0
283385	tt15333788	0	0	0	0	0
283387	tt0496408	0	0	0	0	0
283389	tt11220408	1	0	0	0	0
283391	tt0404259	0	0	1	0	0
283397	tt0173983	0	0	0	0	0
283399	tt0173721	0	0	0	0	0
283401	tt0062513	0	0	0	0	0
283403	tt0063048	0	0	0	0	0
283405	tt10869834	1	0	1	0	0
283407	tt0321179	0	0	1	1	0
283409	tt10014534	1	0	1	0	0
283411	tt0049796	0	0	1	0	0
283413	tt15062980	0	0	0	0	0
283415	tt22077666	0	0	1	1	0
283417	tt15977950	0	0	1	1	0
283419	tt11266956	1	0	1	0	0
283421	tt8923480	1	0	0	0	0
283423	tt1930475	1	0	1	0	0
283425	tt16280138	0	0	0	0	0
283427	tt15296186	0	0	0	0	0
283429	tt14005318	0	0	0	0	0
283431	tt0387235	1	0	1	0	0
283433	tt13812906	1	0	1	0	0
283435	tt0105387	0	1	1	1	0
283447	tt3326138	0	0	1	0	0
283451	tt11569658	0	0	1	0	0
283453	tt0123119	0	0	0	0	0
283455	tt6203574	0	0	1	0	0
283457	tt0101571	0	1	1	1	0
283459	tt8649344	1	0	1	0	0
283461	tt11614126	1	0	1	0	0
283463	tt15837716	0	0	1	0	0
283467	tt11648994	0	0	1	0	0
283471	tt23556804	0	0	1	0	0
283473	tt18376122	0	0	0	0	0
283475	tt23805828	0	0	1	0	0
283477	tt9646562	0	0	0	0	0
283479	tt0472575	0	0	1	0	0
283481	tt0477197	0	0	1	0	0
283483	tt0491231	0	0	0	0	0
283485	tt0491230	0	0	0	0	0
283487	tt0790822	0	0	1	0	0
283489	tt0807736	0	0	1	0	0
283491	tt3129656	0	0	1	0	0
283493	tt0276808	0	0	0	0	0
283495	tt0298753	0	0	0	0	0
283497	tt0303726	0	0	0	0	0
283499	tt0306531	0	0	0	0	0
283501	tt0309348	0	0	1	0	0
283503	tt0303727	0	0	0	0	0
283505	tt0831900	0	0	0	0	0
283507	tt0889575	0	0	0	0	0
283509	tt0889576	0	0	0	0	0
283511	tt0889574	0	0	0	0	0
283513	tt0958902	0	0	0	0	0
283515	tt0977307	0	0	0	0	0
283517	tt0919160	0	0	0	0	0
283519	tt1373497	0	0	0	0	0
283521	tt1373498	0	0	0	0	0
283523	tt14905554	0	0	0	0	0
283525	tt4186386	0	0	1	0	0
283527	tt4186390	0	0	1	0	0
283529	tt4186542	0	0	0	0	0
283531	tt5246126	0	0	1	0	0
283533	tt5246132	0	0	1	0	0
283535	tt5246134	0	0	1	0	0
283537	tt7067324	0	0	1	0	0
283539	tt7696124	0	0	1	0	0
283541	tt11653552	0	0	1	0	0
283543	tt13403370	0	0	1	0	0
283545	tt13585338	1	0	0	0	0
283547	tt1856047	0	0	1	0	0
283549	tt4815672	0	0	0	0	0
283551	tt4815698	0	0	0	0	0
283553	tt4815716	0	0	0	0	0
283555	tt4383196	0	0	0	0	0
283557	tt3775742	0	0	0	0	0
283559	tt0102166	0	0	1	0	0
283561	tt0456674	0	0	0	0	0
283563	tt0423989	0	0	0	0	0
283567	tt26441793	0	1	1	1	0
283569	tt21654390	1	0	0	0	0
283571	tt21833834	0	1	1	1	0
283577	tt13238346	1	0	1	1	0
283579	tt26440619	0	0	0	0	0
283581	tt0027529	0	0	1	0	0
283583	tt7929156	0	0	0	0	0
283585	tt5165620	0	0	1	0	0
283587	tt19404382	0	0	0	0	0
283589	tt4586828	1	0	1	1	0
283591	tt16402818	0	0	1	0	0
283593	tt9220116	0	0	0	0	0
283597	tt0076911	0	0	0	0	0
283599	tt0070793	0	0	0	0	0
283601	tt0174226	0	0	0	0	0
283603	tt14993352	0	0	1	0	0
283605	tt0164425	0	0	1	1	0
283607	tt0114861	0	0	0	0	0
283609	tt3484022	0	0	1	0	0
283611	tt0818948	0	0	1	0	0
283613	tt0840030	0	0	1	0	0
283615	tt0860939	0	0	0	0	0
283617	tt0860940	0	0	0	0	0
283619	tt0906786	0	0	0	0	0
283621	tt1333591	1	0	1	0	0
283623	tt1345414	0	0	1	0	0
283625	tt1345413	0	0	1	0	0
283627	tt1345415	0	0	0	0	0
283629	tt1492645	0	0	0	0	0
283631	tt1502381	0	0	0	0	0
283633	tt1502380	0	0	0	0	0
283635	tt1533959	1	0	1	0	0
283637	tt1533960	1	0	1	0	0
283639	tt1533957	0	0	0	0	0
283641	tt1533958	0	0	0	0	0
283643	tt1533707	1	0	0	0	0
283645	tt1584911	1	0	0	0	0
283647	tt2451374	1	0	1	0	0
283649	tt2704852	0	0	1	0	0
283651	tt2704870	1	0	1	0	0
283653	tt2704880	1	0	1	0	0
283655	tt2704882	1	0	0	0	0
283657	tt12823454	1	0	1	0	0
283659	tt4137928	0	0	1	0	0
283661	tt0032953	0	0	0	0	0
283663	tt0425987	0	0	0	0	0
283665	tt0279918	0	0	1	0	0
283669	tt21249808	0	0	1	0	0
283671	tt0066446	0	1	1	1	0
283673	tt0052528	0	0	0	0	0
283675	tt15333984	0	0	1	0	0
283677	tt0138426	0	0	1	0	0
283679	tt0088713	0	0	1	0	0
283681	tt0091323	1	0	1	0	0
283683	tt3228402	0	0	1	0	0
283685	tt1185661	0	0	1	0	0
283687	tt15465098	0	1	1	1	0
283689	tt0419651	0	0	1	0	0
283691	tt5915444	0	0	1	0	0
283693	tt10484902	1	0	1	0	0
283695	tt0220585	0	0	1	0	0
283697	tt0132402	0	0	0	0	0
283699	tt0234883	0	0	1	0	0
283701	tt0171610	0	0	1	0	0
283703	tt1329492	1	0	0	0	0
283705	tt13259906	0	0	1	1	0
283707	tt1020890	0	0	1	1	0
283709	tt15766600	0	0	1	0	0
283711	tt1159490	0	0	1	1	0
283713	tt20198774	0	0	0	0	0
283715	tt0039550	0	0	0	0	0
283717	tt0203593	0	0	0	0	0
283719	tt15220272	1	0	1	0	0
283727	tt23322952	0	0	1	1	0
283729	tt0000749	0	0	0	0	0
283731	tt0000637	0	0	1	0	0
283733	tt17162620	0	0	1	0	0
283735	tt22054902	0	0	1	0	0
283739	tt11226404	0	0	1	0	0
283743	tt0107098	0	1	1	1	0
283745	tt23900786	0	0	1	0	0
283749	tt0127962	0	0	1	0	0
283751	tt21250176	0	1	1	1	0
283753	tt0132683	0	0	0	0	0
283755	tt2406896	0	0	1	1	0
283757	tt2719064	0	0	1	1	0
283759	tt17052666	0	0	0	0	0
283761	tt6722802	0	0	0	0	0
283763	tt19623240	0	0	1	0	0
283767	tt16376478	1	0	1	0	0
283769	tt10325070	0	0	0	0	0
283773	tt10376078	1	0	1	0	0
283775	tt14300504	1	0	1	0	0
283777	tt0454994	0	0	1	0	0
283779	tt0000451	0	0	1	0	0
283781	tt23114968	0	0	0	0	0
283787	tt14447458	0	1	0	0	0
283789	tt0156465	1	0	0	0	0
283791	tt23770418	0	0	1	1	0
283793	tt24165132	0	0	1	0	0
283797	tt12532466	0	0	1	1	0
283799	tt23872008	0	0	1	0	0
283801	tt10098448	0	0	0	0	0
283803	tt16565742	0	1	1	1	0
283821	tt23625376	0	0	0	0	0
283843	tt7066502	0	0	1	0	0
283845	tt15040500	1	0	1	0	0
283853	tt0049204	0	0	1	0	0
283855	tt1582225	1	0	1	0	0
283859	tt0074660	0	0	1	0	0
283861	tt21860836	0	0	0	0	0
283867	tt2133304	0	0	1	0	0
283871	tt23648010	0	0	1	0	0
283873	tt10366206	0	0	0	0	0
283881	tt1591006	0	0	1	0	0
283883	tt8395516	0	0	1	0	0
283885	tt0191786	0	0	0	0	0
283887	tt0041647	0	0	0	0	0
283889	tt22400006	0	1	1	1	0
283891	tt5850650	1	0	1	0	0
283895	tt0099931	0	0	0	0	0
283897	tt12987430	1	0	1	0	0
283899	tt10437072	0	0	1	0	0
283919	tt0002208	0	0	0	0	0
283921	tt15734582	0	0	0	0	0
283923	tt0334607	0	0	0	0	0
283925	tt0201897	0	0	0	0	0
283931	tt21376908	0	0	0	0	0
283935	tt0244296	0	0	1	0	0
283941	tt18228142	0	0	1	0	0
283945	tt17194974	0	0	1	0	0
283947	tt0064021	0	0	0	0	0
283949	tt10867768	0	0	1	1	0
283961	tt16023832	0	0	0	0	0
283963	tt21106970	1	1	0	0	0
283965	tt0170848	0	0	1	1	0
283973	tt5723550	0	0	1	0	0
283979	tt1047870	0	0	0	0	0
283987	tt14273882	1	0	1	0	0
283989	tt5643398	0	0	1	1	0
283991	tt13241688	0	0	1	0	0
283999	tt14522892	1	0	1	0	0
284017	tt4074698	0	0	1	0	0
284051	tt0020678	0	0	0	0	0
284055	tt13130948	0	0	1	1	0
284057	tt15427980	0	1	1	1	0
284059	tt3238466	0	0	0	1	0
284061	tt1352377	0	0	1	1	0
284063	tt0188895	0	0	0	1	0
284065	tt5871806	0	0	0	1	0
284067	tt5523676	0	0	0	1	0
284069	tt3629504	0	0	0	0	0
284071	tt2005365	0	0	1	0	0
284073	tt15034594	0	0	1	1	0
284075	tt2571362	0	0	1	0	0
284079	tt8221842	1	0	0	0	0
284081	tt18073066	0	0	1	0	0
284083	tt0041571	0	0	0	0	0
284087	tt0453249	0	0	1	0	0
284089	tt11564588	0	0	1	0	0
284091	tt12581996	0	0	1	0	0
284093	tt21338696	0	0	1	1	0
284095	tt0039321	0	0	1	0	0
284097	tt0023700	0	0	0	0	0
284099	tt0019178	0	0	1	0	0
284101	tt17632818	0	0	1	1	0
284105	tt4847106	0	0	1	0	0
284107	tt0253157	0	1	1	1	0
284109	tt14871116	0	0	0	0	0
284111	tt16437278	0	0	1	0	0
284113	tt0022630	0	0	0	0	0
284115	tt0020264	0	0	0	0	0
284119	tt4344782	0	0	1	1	0
284123	tt21075414	0	1	1	1	0
284125	tt13240610	0	1	1	0	0
284127	tt0037677	0	0	0	0	0
284161	tt10332690	0	0	1	0	0
284163	tt8270664	0	0	0	0	0
284165	tt8010064	0	0	1	0	0
284167	tt3155298	0	0	1	0	0
284169	tt15414016	1	0	1	0	0
284171	tt0197688	0	0	1	1	0
284175	tt15026956	0	0	0	0	0
284177	tt15119794	1	0	1	0	0
284179	tt20115114	0	0	1	1	0
284181	tt17663790	1	0	1	0	0
284183	tt0040715	0	1	1	0	0
284185	tt20240228	1	0	1	0	0
284187	tt14625872	0	0	1	0	0
284189	tt12566792	0	0	1	0	0
284191	tt22763378	0	0	1	0	0
284193	tt7798604	0	0	0	0	0
284195	tt14153080	0	0	0	0	0
284199	tt0210835	1	0	0	0	0
284201	tt3801878	0	0	1	0	0
284205	tt3501000	0	0	0	0	0
284235	tt17121902	0	0	1	0	0
284239	tt5843792	0	0	1	0	0
284241	tt11865568	0	0	1	0	0
284261	tt14157332	0	0	1	0	0
284287	tt26198528	0	0	1	0	0
284289	tt0141785	0	0	1	0	0
284291	tt12758060	0	0	0	0	0
284293	tt4873118	0	0	0	0	0
284295	tt12592824	0	0	1	1	0
284297	tt14544678	0	0	1	0	0
284299	tt0066599	0	0	0	0	0
284301	tt4841610	0	0	0	0	0
284303	tt0178922	0	0	1	0	0
284305	tt20601908	0	0	1	0	0
284307	tt0178249	0	0	1	0	0
284315	tt3451624	0	0	1	1	0
284319	tt3829924	1	0	0	0	0
284363	tt0002983	1	0	0	0	0
284369	tt1024770	0	1	1	0	0
284377	tt21825858	0	0	1	1	0
284383	tt14631276	0	0	1	0	0
284385	tt7491090	0	0	1	0	0
284397	tt3197780	1	0	1	1	0
284399	tt14496854	0	0	1	0	0
284401	tt5936582	0	0	0	0	0
284403	tt6085744	0	0	0	0	0
284405	tt14439178	0	0	0	0	0
284407	tt12975140	0	0	0	0	0
284411	tt15339570	0	0	0	0	0
284419	tt0354448	0	0	0	0	0
